Date,Open,High,Low,Close,Volume,SMA,SD,Upper_Band,Lower_Band,VWAP,EMA12,EMA26,MACD,signalline,RSI,%K,%D,H-L,H-PC,L-PC,ATR
2023-05-16,18432.349609375,18432.349609375,18264.349609375,18286.5,219500,18026.930078125,277.4376249575343,18581.805328040067,17472.05482820993,17319.343013066078,18198.342931982887,17988.809147185555,209.53378479733146,196.07519296055702,70.40672909179453,76.94260794152912,86.42475079678412,168.0,33.5,134.5,152.10700334821428
2023-05-17,18300.44921875,18309.0,18115.349609375,18181.75,229900,18053.01005859375,265.3993654576623,18583.808789509076,17522.211327678426,17321.51947492896,18195.79017321629,18003.101062208847,192.689111007443,195.39797656993423,63.86367347299021,58.07104529122542,75.66075511966172,193.650390625,22.5,171.150390625,157.61411830357142
2023-05-18,18287.5,18297.19921875,18104.849609375,18129.94921875,272100,18078.57001953125,245.22505713972595,18569.0201338107,17588.1199052518,17324.009741012913,18185.66079560609,18012.49722195264,173.16357365345175,190.95109598663777,58.406939002548945,42.651430283673214,59.22169450547591,192.349609375,115.44921875,76.900390625,161.80343191964286
2023-05-19,18186.150390625,18218.099609375,18060.400390625,18203.400390625,260900,18107.517578125,221.85449726873503,18551.22657266247,17663.80858358753,17326.337470266062,18188.38996407054,18026.63819740985,161.75176666068728,185.1112301214477,55.7589874207805,38.655462184873954,46.45931258659085,157.69921875,88.150390625,69.548828125,158.50697544642858
2023-05-22,18201.099609375,18335.25,18178.849609375,18314.400390625,262600,18142.03505859375,194.7197941547975,18531.474646903345,17752.59547028415,17328.98996139935,18207.776183540456,18047.95391542579,159.82226811466535,180.05343772009124,56.77871361967554,65.3061224489796,48.87100497250892,156.400390625,131.849609375,24.55078125,161.4462890625
2023-05-23,18362.900390625,18419.75,18324.19921875,18348.0,270400,18172.2650390625,175.56451665790783,18523.394072378313,17821.136005746685,17331.95759861525,18229.349078380386,18070.179551320176,159.16952706021038,175.87665558811506,60.7049542800217,72.51206630294287,58.824550312265465,95.55078125,105.349609375,9.798828125,161.45340401785714
2023-05-24,18294.80078125,18392.599609375,18262.94921875,18285.400390625,232600,18198.07255859375,149.15428526629594,18496.38112912634,17899.76398806116,17334.37295839376,18237.97235718725,18086.121835713126,151.85052147412352,171.07142876531674,51.342507206397975,56.996035184710045,64.93807464554416,129.650390625,44.599609375,85.05078125,156.37486049107142
2023-05-25,18268.900390625,18338.099609375,18202.400390625,18321.150390625,235900,18223.45009765625,120.77411053434504,18464.998318724938,17981.90187658756,17336.74468227243,18250.768977716136,18103.53135829919,147.23761941694465,166.30466689564233,63.25224650014063,65.43287327478042,64.9803249208111,135.69921875,52.69921875,83.0,151.7568359375
2023-05-26,18368.349609375,18508.55078125,18333.150390625,18499.349609375,198700,18252.6650390625,112.64323651322012,18477.95151208894,18027.37856603606,17339.067591417595,18289.0121518175,18132.851228749252,156.16092306824794,164.27591813016346,62.57558270818175,97.94685621892066,73.45858822613702,175.400390625,187.400390625,12.0,149.57477678571428
2023-05-29,18619.150390625,18641.19921875,18581.25,18598.650390625,265300,18279.34755859375,128.00699724914273,18535.361553092032,18023.333564095465,17342.59973302598,18336.64880394173,18167.35487036968,169.29393357205117,165.279521218541,66.1207988143841,92.67408505930342,85.35127151766817,59.94921875,141.849609375,81.900390625,151.52483258928572
2023-05-30,18606.650390625,18662.44921875,18575.5,18633.849609375,234400,18303.65751953125,146.5099442451434,18596.677408021536,18010.637631040965,17345.74563719381,18382.37200477762,18201.910036221925,180.4619685556936,168.31601068597152,65.65647844356184,95.24961962569222,95.29018696797209,86.94921875,63.798828125,23.150390625,149.53543526785714
2023-05-31,18594.19921875,18603.900390625,18483.849609375,18534.400390625,696500,18325.88505859375,146.08672473844342,18618.058508070637,18033.711609116865,17354.40024732667,18405.760987215675,18226.538951362894,179.22203585278112,170.49721571933344,60.79780968337417,78.73115565662825,88.88495344720796,120.05078125,29.94921875,150.0,151.72837611607142
2023-06-01,18579.400390625,18580.30078125,18464.55078125,18487.75,265600,18337.48251953125,149.39945097359748,18636.281421478445,18038.683617584058,17357.585416197202,18418.374681490186,18245.887917928605,172.48676356158103,170.89512528778295,57.6651800862863,70.98254982173503,81.65444170135183,115.75,45.900390625,69.849609375,149.41057477678572
2023-06-02,18550.849609375,18573.69921875,18478.400390625,18534.099609375,270900,18360.7375,141.39218646352592,18643.521872927053,18077.953127072946,17360.86616913145,18436.17851654939,18267.23693210982,168.94158443956985,170.50441711814034,56.20157260303416,78.68119604605369,76.13163384147232,95.298828125,85.94921875,9.349609375,144.00334821428572
2023-06-05,18612.0,18640.150390625,18582.80078125,18593.849609375,256100,18377.2099609375,148.58576027501667,18674.381481487533,18080.038440387467,17364.153855800152,18460.43560775333,18291.43046375909,169.00514399423992,170.20456249336027,64.80703979645413,88.60564024538603,79.42312870439157,57.349609375,106.05078125,48.701171875,139.57840401785714
2023-06-06,18600.80078125,18622.75,18531.599609375,18599.0,220800,18393.8625,154.02367598321652,18701.909851966433,18085.815148033565,17366.926413950514,18481.753206560512,18314.21339236953,167.53981419098272,169.67161283288476,72.2355448974154,89.46111747321159,85.58265125488377,91.150390625,28.900390625,62.25,132.25697544642858
2023-06-07,18665.599609375,18738.94921875,18636.0,18726.400390625,260100,18414.4275390625,169.6221810273722,18753.671901117246,18075.183177007755,17370.485976302367,18519.391234878123,18344.745762610677,174.64547226744617,170.66638471979704,79.41516997983013,98.15063741843375,92.07246504567712,102.94921875,139.94921875,37.0,128.51409040178572
2023-06-08,18725.349609375,18777.900390625,18615.599609375,18634.55078125,286500,18431.305078125,174.05836739709858,18779.421812919194,18083.188343330803,17374.31327487257,18537.108088166104,18366.212801028407,170.89528713769687,170.71216520337703,70.88404971703523,76.0705412860189,87.89409872588807,162.30078125,51.5,110.80078125,128.8427734375
2023-06-09,18655.900390625,18676.650390625,18555.400390625,18563.400390625,221800,18443.73505859375,174.1771364026318,18792.089331399013,18095.380785788486,17377.085314513315,18541.153057775166,18380.81928914667,160.333768628494,168.63648588840044,62.54536437135412,62.728062554300614,78.98308041958443,121.25,42.099609375,79.150390625,126.33203125
2023-06-12,18595.05078125,18633.599609375,18559.75,18601.5,179500,18453.867578125,177.29510579039703,18808.457789705793,18099.277366544204,17379.31915086619,18550.43720273283,18397.166008469143,153.2711942636888,165.56342756345813,62.714434613606265,69.34832482623806,69.38230955551919,73.849609375,70.19921875,3.650390625,124.08203125
2023-06-13,18631.80078125,18728.900390625,18631.80078125,18716.150390625,233200,18475.35009765625,181.91784305655304,18839.185783769357,18111.514411543143,17382.431953586023,18575.93153933163,18420.79448122143,155.13705811019827,163.47815367280617,70.53245249151867,89.27019982623806,73.78219573559223,97.099609375,127.400390625,30.30078125,123.92131696428571
2023-06-14,18744.599609375,18769.69921875,18690.0,18755.900390625,261400,18504.0576171875,178.4159756260041,18860.889568439507,18147.225665935493,17386.0262599073,18603.619054915223,18445.61714117725,158.00191373797497,162.38290568583994,70.64439539240601,95.05340078695896,84.55730847981168,79.69921875,53.548828125,26.150390625,119.92131696428571
2023-06-15,18774.44921875,18794.099609375,18669.05078125,18688.099609375,263000,18531.96513671875,159.46468260899343,18850.89450193674,18213.035771500763,17389.56634111424,18616.61606329365,18463.578805488192,153.03725780545938,160.51377610976385,60.012723120853074,67.83481203586817,84.05280421635506,125.048828125,38.19921875,86.849609375,115.46763392857143
2023-06-16,18723.30078125,18864.69921875,18710.5,18826.0,272800,18563.0951171875,152.56938193243494,18868.23388105237,18257.95635332263,17393.44770585179,18648.82897663309,18490.424819896474,158.40415673661482,160.09185223513404,61.585869584691125,90.32878424022336,84.40566568768348,154.19921875,176.599609375,22.400390625,117.94977678571429
2023-06-19,18873.30078125,18881.44921875,18719.150390625,18755.44921875,219800,18585.14755859375,146.48436950748047,18878.11629760871,18292.178819578792,17396.526205245977,18665.232090804922,18510.056256848588,155.17583395633483,159.1086485793742,55.98127770444366,69.7768116485205,75.98013597487066,162.298828125,55.44921875,106.849609375,123.33189174107143
2023-06-20,18752.349609375,18839.69921875,18660.650390625,18816.69921875,211600,18608.58251953125,144.0191870589682,18896.620893649186,18320.544145413314,17399.449397579374,18688.534725873396,18532.770550322766,155.76417555063017,158.4397539736254,64.42798932302637,84.4686393193786,81.52474506937415,179.048828125,84.25,94.798828125,125.40680803571429
2023-06-21,18849.400390625,18875.900390625,18794.849609375,18856.849609375,217500,18637.15498046875,132.77427373594196,18902.703527940634,18371.606432996865,17402.594120711787,18714.429323335182,18556.77640654886,157.65291678632275,158.28238653616486,68.99045949960106,93.89661806252151,82.7140230101402,81.05078125,59.201171875,21.849609375,122.92829241071429
2023-06-22,18853.599609375,18886.599609375,18759.5,18771.25,252700,18659.6599609375,113.07757888860013,18885.8151187147,18433.5048031603,17406.137803701688,18723.170965899,18572.66333939709,150.50762650190882,156.72743452931365,61.72789423153079,67.5071522887324,81.95746989021082,127.099609375,29.75,97.349609375,125.19977678571429
2023-06-23,18741.849609375,18756.400390625,18647.099609375,18665.5,210600,18667.96748046875,106.59777763106801,18881.163035730886,18454.771925206613,17408.83358296749,18714.298509606844,18579.540129071378,134.75838053546613,152.33362373054416,53.38915875693584,37.71841989436619,66.37406341520669,109.30078125,14.849609375,124.150390625,126.49260602678571
2023-06-26,18682.349609375,18722.05078125,18646.69921875,18691.19921875,171300,18672.594921875,105.43274937173315,18883.460420618467,18461.72942313153,17411.01282147945,18710.744772551945,18587.811172751277,122.93359980066816,146.45361894456897,54.27798278874526,41.00215834974701,48.742576844281864,75.3515625,56.55078125,18.80078125,125.36411830357143
2023-06-27,18748.55078125,18829.25,18714.25,18817.400390625,222500,18681.7724609375,109.7816273181712,18901.33571557384,18462.20920630116,17414.05407043913,18727.153329178567,18604.817781482667,122.33554769590046,141.63000469483526,54.22704393614435,79.1064667932584,52.6090150124572,115.0,138.05078125,23.05078125,125.228515625
2023-06-28,18908.150390625,19011.25,18861.349609375,18972.099609375,398800,18703.657421875,121.82394629845624,18947.305314471912,18460.009529278086,17420.107926944653,18764.83737228571,18632.023842808023,132.81352947768755,139.86670965140573,64.81449415992196,91.41155551747038,70.50672688682526,149.900390625,193.849609375,43.94921875,127.48200334821429
2023-06-30,19076.849609375,19201.69921875,19024.599609375,19189.05078125,247900,18738.7224609375,153.27648962413235,19045.275440185764,18432.169481689238,17424.31251144935,18830.100973664834,18673.28509750743,156.815876157405,143.2565429526056,74.34337416235654,98.02968254644362,89.51590161905744,177.099609375,229.599609375,52.5,135.22126116071428
2023-07-03,19246.5,19345.099609375,19234.400390625,19322.55078125,226100,18778.14501953125,193.89120618129024,19165.92743189383,18390.36260716867,17428.4907008444,18905.86248252409,18721.378851858728,184.4836306653633,151.50196049515716,76.1164529309896,96.83879641520335,95.42667815970577,110.69921875,156.048828125,45.349609375,141.09263392857142
2023-07-04,19406.599609375,19434.150390625,19300.0,19389.0,226900,18817.9025390625,231.9083301910008,19281.719199444502,18354.085878680497,17432.829332972735,18980.19133136654,18770.832270239564,209.35906112697558,163.07338062152087,75.2523408878001,94.26626154895517,96.37824683686738,134.150390625,111.599609375,22.55078125,141.57477678571428
2023-07-05,19405.94921875,19421.599609375,19339.599609375,19398.5,224400,18857.8775390625,259.45926322243974,19376.79606550738,18338.959012617623,17437.127980184305,19044.546511156303,18817.326176147744,227.22033500855832,175.90277149892836,74.67736733545847,95.47268555838035,95.52591450751295,82.0,32.599609375,49.400390625,141.73911830357142
2023-07-06,19385.69921875,19512.19921875,19373.0,19497.30078125,268300,18896.42255859375,293.8782909231003,19484.17914043995,18308.66597674755,17442.43767804961,19114.20101424764,18867.694665414576,246.50634883306338,190.02348696575538,80.35258763042182,98.27863229347199,96.00585980026915,139.19921875,113.69921875,25.5,142.74986049107142
2023-07-07,19422.80078125,19523.599609375,19303.599609375,19331.80078125,237100,18931.28505859375,302.41084275595244,19536.106744105655,18326.463373081842,17446.9344467782,19147.67790147877,18902.0728962172,245.60500526157193,201.1397906249187,68.5873952812692,78.12763796486648,90.62631860557292,220.0,26.298828125,193.701171875,145.84988839285714
2023-07-10,19400.349609375,19435.849609375,19327.099609375,19355.900390625,268200,18970.91005859375,303.5882146385061,19578.08648787076,18363.733629316735,17451.96110835018,19179.71213057819,18935.689747654815,244.02238292337643,209.71630908461026,72.84560337076147,80.87591013268059,85.76072679700634,108.75,104.048828125,4.701171875,142.02497209821428
2023-07-11,19427.099609375,19515.099609375,19406.44921875,19439.400390625,251300,19012.805078125,307.71362488578126,19628.23232789656,18397.377828353438,17456.844138293734,19219.66417058539,18973.00164713409,246.66252345130124,217.10555195794848,73.2977024042839,90.39808629917611,83.13387813224105,108.650390625,159.19921875,50.548828125,140.60714285714286
2023-07-12,19497.44921875,19507.69921875,19361.75,19384.30078125,327900,19046.21259765625,310.07211643903213,19666.356830534314,18426.068364778184,17463.06650022209,19244.99287991841,19003.468249661197,241.52463025721227,221.98936761780126,69.51571851635589,84.11463495577685,85.12954379587785,145.94921875,68.298828125,77.650390625,145.24274553571428
2023-07-13,19495.19921875,19567.0,19385.80078125,19413.75,310400,19079.105078125,312.53748319278805,19704.180044510576,18454.030111739427,17469.03310047329,19270.955513777117,19033.859490427032,237.09602335008458,225.01069876425794,74.80313417035869,83.34783549875424,85.9535189179024,181.19921875,182.69921875,1.5,149.21414620535714
2023-07-14,19493.44921875,19595.349609375,19433.5,19564.5,291200,19122.92509765625,316.24715192929796,19755.419401514846,18490.430793797655,17474.810028083164,19316.11620396525,19073.166194839847,242.9500091254049,228.59856083648734,83.53978973508487,96.74805284645744,88.07017443366283,161.849609375,181.599609375,19.75,153.31766183035714
2023-07-17,19612.150390625,19731.849609375,19562.94921875,19711.44921875,268700,19167.19755859375,333.97353129490966,19835.144621183572,18499.25049600393,17480.46682229808,19376.93666777829,19120.44641883319,256.49024894509785,234.17689845820945,84.90542082853332,97.99524386241364,92.69704406920842,168.900390625,167.349609375,1.55078125,159.99972098214286
2023-07-18,19787.5,19819.44921875,19690.19921875,19749.25,286400,19216.88759765625,343.2886174120249,19903.4648324803,18530.3103628322,17486.695028452956,19434.215641966242,19167.024461882585,267.19118008365695,240.77975478329896,83.93359326658141,92.67307719749586,95.80545796878897,129.25,108.0,21.25,159.37109375
2023-07-19,19802.94921875,19851.69921875,19727.44921875,19833.150390625,259700,19267.71015625,355.9320503007275,19979.574256851454,18555.846055648544,17492.43992287898,19495.590218682974,19216.367123270913,279.2230954120605,248.46842290905127,83.06011830485699,97.7573646614322,96.14189524044723,124.25,102.44921875,21.80078125,154.39969308035714
2023-07-20,19831.69921875,19991.849609375,19758.400390625,19979.150390625,274700,19323.8251953125,375.6697689057142,20075.16473312393,18572.48565750107,17498.762162471885,19569.98409128944,19272.869587519366,297.1145037700735,258.1976390812557,82.08399095848038,98.32342308426205,96.25128831439669,233.44921875,158.69921875,74.75,154.67466517857142
2023-07-21,19800.44921875,19887.400390625,19700.0,19745.0,312500,19372.5126953125,363.17801540724355,20098.868726126988,18646.156664498012,17505.521727812586,19596.90961570645,19307.84221066608,289.0674050403686,264.3715922730783,65.85830798964159,64.32033695906863,86.80037490158763,187.400390625,91.75,279.150390625,163.46763392857142
2023-07-24,19748.44921875,19782.75,19658.30078125,19672.349609375,265600,19422.85517578125,328.1058128051742,20079.066801391597,18766.643550170902,17511.05178465602,19608.515768578534,19334.842758718594,273.67300985994007,266.23187579045066,60.587360410314496,53.5779150018162,72.07389168171561,124.44921875,37.75,86.69921875,162.77469308035714
2023-07-25,19729.349609375,19729.349609375,19615.94921875,19680.599609375,369700,19472.3251953125,283.5471890992093,20039.419573510917,18905.230817114083,17518.601419429044,19619.605590239527,19360.454377285736,259.1512129537914,264.81574322311883,60.55050964728639,54.77660733745006,57.55828643277829,113.400390625,57.0,56.400390625,165.017578125
2023-07-26,19733.349609375,19825.599609375,19716.69921875,19778.30078125,244700,19520.37021484375,245.60443612431504,20011.57908709238,19029.161342595122,17523.795818626513,19644.02023501037,19391.40596276457,252.61427224579893,262.3754490276549,60.51803547146638,68.97220078096622,59.10890770674414,108.900390625,145.0,36.099609375,165.43191964285714
2023-07-27,19850.900390625,19867.55078125,19603.55078125,19659.900390625,334900,19554.76025390625,210.42860512385028,19975.61746415395,19133.90304365855,17530.667659706658,19646.463335874156,19411.29443890238,235.16889697177612,256.9341386164792,62.729856096026914,50.06405133508838,57.93761981783488,264.0,89.25,174.75,168.57477678571428
2023-07-28,19659.75,19695.900390625,19563.099609375,19646.05078125,258700,19577.61025390625,192.69171604640073,19962.99368599905,19192.22682181345,17535.764043016043,19646.399865931977,19428.683797594796,217.71606833718033,249.09052456061943,61.34773063719986,45.1199742104268,54.71874210882712,132.80078125,36.0,96.80078125,170.29268973214286
2023-07-31,19666.349609375,19772.75,19597.599609375,19753.80078125,295100,19599.17275390625,186.68306810632643,19972.5388901189,19225.806617693597,17541.74865417536,19662.92308367321,19452.76653712481,210.15654654839818,241.30372895817518,62.06724909030665,62.22044505612022,52.46815686721178,175.150390625,126.69921875,48.451171875,171.43205915178572
2023-08-01,19784.0,19795.599609375,19704.599609375,19733.55078125,298000,19616.40029296875,182.1089749138822,19980.618242796514,19252.182343140983,17547.860062798052,19673.788883300407,19473.565370022974,200.22351327743309,233.08768582202677,63.773300058538986,57.37986509698773,54.90676145451156,91.0,41.798828125,49.201171875,167.50711495535714
2023-08-02,19655.400390625,19678.25,19423.55078125,19526.55078125,290700,19622.80283203125,176.2000124097635,19975.202856850778,19270.402807211725,17553.244504986676,19651.136867600344,19477.49021529905,173.64665230129322,221.19947911788006,53.90205473713796,18.124267533654788,45.908192562254236,254.69921875,55.30078125,310.0,176.60002790178572
2023-08-03,19463.75,19537.650390625,19296.44921875,19381.650390625,315700,19617.0203125,182.32669171083197,19981.673695921665,19252.366929078336,17558.657219135945,19609.677409604137,19470.3909690269,139.28644057723795,204.81687140975166,43.64908262793213,12.252102964512911,29.252078531718464,241.201171875,11.099609375,230.1015625,180.85728236607142
2023-08-04,19462.80078125,19538.849609375,19436.44921875,19517.0,280800,19626.2802734375,171.45758598879206,19969.195445415084,19283.365101459916,17563.684063252385,19595.419346588118,19473.84348983972,121.5758567483972,188.1686684774808,43.19133046646752,31.715653920150544,20.697341472772735,102.400390625,157.19921875,54.798828125,180.021484375
2023-08-07,19576.849609375,19620.44921875,19524.80078125,19597.30078125,216600,19638.35029296875,159.50205320853652,19957.354399385822,19319.346186551677,17567.710335666477,19595.70879807456,19482.988474388632,112.72032368592772,173.0789995191702,44.83325186751533,43.26307067926807,29.076942521310496,95.6484375,103.44921875,7.80078125,178.17857142857142
2023-08-08,19627.19921875,19634.400390625,19533.099609375,19570.849609375,260300,19644.92275390625,153.46669934765038,19951.85615260155,19337.989355210946,17572.524361787167,19591.8843075054,19489.496706609847,102.38760089555217,158.94071979444658,40.71832780893985,39.459338005027455,38.146020868148675,101.30078125,37.099609375,64.201171875,176.53934151785714
2023-08-09,19578.80078125,19645.5,19467.5,19632.55078125,266500,19657.33525390625,140.79405981708544,19938.923373540423,19375.74713427208,17577.435107140263,19598.140688081494,19500.093304731337,98.04738335015645,146.76205250558857,36.95724073456153,56.87467569166499,46.53236145865349,178.0,74.650390625,103.349609375,172.57868303571428
2023-08-10,19605.55078125,19623.599609375,19495.400390625,19543.099609375,312200,19663.802734375,131.6925883708352,19927.18791111667,19400.41755763333,17583.078099332415,19589.67282981896,19503.278956927163,86.39387289179649,134.68841658283017,41.4738432657936,43.188533672589976,46.507515789760795,128.19921875,8.951171875,137.150390625,162.43582589285714
2023-08-11,19554.25,19557.75,19412.75,19428.30078125,235500,19656.9927734375,140.33577109285926,19937.66431562322,19376.321231251783,17587.124871009866,19564.84636080835,19497.725017988116,67.12134282023544,121.17500183031123,40.04820075470977,23.087235468735038,41.05014827766332,145.0,14.650390625,130.349609375,163.90373883928572
2023-08-14,19383.94921875,19465.849609375,19257.900390625,19434.55078125,243900,19643.1478515625,148.12330257238943,19939.394456707276,19346.90124641772,17591.11967502057,19544.800887030146,19493.045444896405,51.75544213374087,107.29108989099717,39.95025264572001,28.975687269535243,31.750485470286737,207.94921875,37.548828125,170.400390625,170.6572265625
2023-08-16,19369.0,19482.75,19317.19921875,19465.0,0,19628.9353515625,151.01565456014444,19930.96666068279,19326.904042442213,17591.11967502057,19532.523827487043,19490.968004533708,41.55582295333443,94.14403650346463,36.45949751322734,33.970224994473654,28.67771591091463,165.55078125,48.19921875,117.3515625,172.12513950892858
2023-08-17,19450.55078125,19461.55078125,19326.25,19365.25,268700,19605.54033203125,153.92897784612674,19913.398287723503,19297.682376339,17595.49591472049,19506.789392489034,19481.655559753435,25.133832735598844,80.34199574989147,37.05689062003999,19.964620671117537,27.636844311708796,135.30078125,3.44921875,138.75,163.1787109375
2023-08-18,19301.75,19373.80078125,19253.599609375,19310.150390625,256100,19572.09033203125,140.5779734554237,19853.246278942097,19290.934385120403,17599.480411651137,19476.537238356104,19468.95147315133,7.585765204774361,65.79074964086804,35.760922661676915,10.433723477859779,21.456189714483642,120.201171875,8.55078125,111.650390625,162.27873883928572
2023-08-21,19320.650390625,19425.94921875,19296.30078125,19393.599609375,262600,19554.5203125,139.78710106642438,19834.09451463285,19274.946110367153,17603.687964897108,19463.777603128245,19463.36985361234,0.4077495159035607,52.71414961587515,34.40959113249687,25.830258302583026,18.742867483853434,129.6484375,115.798828125,13.849609375,159.02859933035714
2023-08-22,19417.099609375,19443.5,19381.30078125,19396.44921875,208700,19540.72529296875,141.15406198201674,19823.033416932783,19258.417169004715,17607.083834235396,19453.419390146973,19458.412769548464,-4.993379401490529,41.172643812402015,35.18626599422542,33.639344865491374,23.301108881978042,62.19921875,49.900390625,12.298828125,156.97140066964286
2023-08-23,19439.19921875,19472.05078125,19366.599609375,19444.0,225200,19528.8953125,138.70773974124575,19806.31079198249,19251.47983301751,17610.775369713763,19451.970253201285,19457.34515698932,-5.374903788033407,31.863134292314932,45.7811289717238,48.58387365252451,36.01782560686629,105.451171875,75.6015625,29.849609375,142.36077008928572
2023-08-24,19535.150390625,19584.44921875,19369.0,19386.69921875,268300,19509.315234375,128.94428749332928,19767.203809361657,19251.426659388344,17615.200106252545,19441.928555593393,19452.112124527146,-10.183568933753122,23.45379364710132,50.28340258515781,33.96261207158627,38.72861019653404,215.44921875,140.44921875,75.0,140.52134486607142
2023-08-25,19297.400390625,19339.55078125,19229.69921875,19265.80078125,466500,19489.61025390625,134.70506393765714,19759.020381781564,19220.200126030933,17622.140356047632,19414.83197492518,19438.311284284395,-23.47930935921613,14.06717304583783,35.667066370083745,8.682418150218423,30.409634624776388,109.8515625,47.1484375,157.0,140.50711495535714
2023-08-28,19298.349609375,19366.849609375,19249.69921875,19306.05078125,248200,19472.61025390625,135.37551519360574,19743.36128429346,19201.859223519037,17625.8739902092,19398.09640666746,19428.51420998555,-30.41780331809059,5.170177773052146,32.585949177877424,18.362534642303537,20.33585495470273,117.150390625,101.048828125,16.1015625,141.48577008928572
2023-08-29,19374.849609375,19377.900390625,19309.099609375,19342.650390625,307400,19452.052734375,120.86819558497729,19693.789125544954,19210.316343205046,17630.572928753732,19389.566250353237,19422.153927069954,-32.5876767167174,-2.381393124901763,36.51939744690278,27.164732960683924,18.069895251068615,68.80078125,71.849609375,3.048828125,139.38211495535714
2023-08-30,19433.44921875,19452.80078125,19334.75,19347.44921875,233000,19432.74765625,103.06367925087073,19638.875014751742,19226.62029774826,17634.190165705153,19383.086707029663,19416.62024497218,-33.53353794251598,-8.611822088424606,31.944080233139218,29.89334430797761,25.140203970321675,118.05078125,110.150390625,7.900390625,135.10002790178572
2023-08-31,19375.55078125,19388.19921875,19223.650390625,19253.80078125,562600,19419.11015625,107.92874045827546,19634.967637166552,19203.25267533345,17642.4164548187,19363.196564602025,19404.559543955722,-41.36297935369657,-15.162053541479,31.77515127801935,8.356565563609395,21.804880944090296,164.548828125,40.75,123.798828125,137.05705915178572
2023-09-01,19258.150390625,19458.55078125,19255.69921875,19435.30078125,333000,19421.79267578125,107.6149645722361,19637.02260492572,19206.562746636777,17647.524830258895,19374.289521009407,19406.83667264419,-32.547151634782495,-18.639073160139702,50.406790126259295,58.66160700269043,32.30383895809246,202.8515625,204.75,1.8984375,141.32491629464286
2023-09-04,19525.05078125,19545.150390625,19432.849609375,19528.80078125,296800,19422.38271484375,108.19523496828393,19638.773184780315,19205.992244907182,17652.363331847926,19398.060484123343,19415.871051059436,-17.810566936092073,-18.473371915330176,54.972856218337405,84.57632531979277,50.53149929536418,112.30078125,109.849609375,2.451171875,134.49288504464286
2023-09-05,19564.650390625,19587.05078125,19525.75,19574.900390625,256800,19421.2626953125,106.3900942961191,19634.042883904738,19208.482506720262,17656.665218968792,19425.266623585136,19427.651002138366,-2.384378553229908,-15.255573242910122,55.70439997810251,96.65647287717469,79.96480173321929,61.30078125,58.25,3.05078125,127.04645647321429
2023-09-06,19581.19921875,19636.44921875,19491.5,19611.05078125,287600,19423.27275390625,109.69351012719609,19642.659774160642,19203.88573365186,17661.503140430465,19453.84880168742,19441.23617096145,12.61263072597285,-9.681932449133528,63.660223513168525,93.84726027073191,91.69335282256645,144.94921875,61.548828125,83.400390625,127.4892578125
2023-09-07,19598.650390625,19737.0,19550.05078125,19727.05078125,304900,19427.99775390625,120.66873789198685,19669.335229690223,19186.660278122275,17666.849493543243,19495.879875466282,19462.407623575415,33.47225189086748,-1.0510955811333265,71.70009657906776,98.06190195369719,96.18854503386791,186.94921875,125.94921875,61.0,132.25697544642858
2023-09-08,19774.80078125,19867.150390625,19727.05078125,19819.94921875,288100,19441.840234375,147.47045558432703,19736.781145543653,19146.899323206344,17672.20952468152,19545.736697509932,19488.89218618094,56.84451132899267,10.528025800891873,71.97576626404624,92.66493055555556,94.85803092666156,140.099609375,140.099609375,0.0,133.00348772321428
2023-09-11,19890.0,20008.150390625,19865.349609375,19996.349609375,248800,19470.24267578125,192.54070338639423,19855.324082554038,19085.161269008462,17677.144987235562,19615.06176087379,19526.481624936056,88.58013593773285,26.13844782826007,76.22869205374359,98.49575764818356,96.40753005247876,142.80078125,188.201171875,45.400390625,142.00362723214286
2023-09-12,20110.150390625,20110.349609375,19914.650390625,19993.19921875,328100,19498.17509765625,224.89433277975738,19947.963763215765,19048.386432096737,17683.761504801918,19673.23675439321,19561.053298551906,112.18345584130293,43.34744943086864,74.98187594618221,86.78803497874402,92.64957439416104,195.69921875,114.0,81.69921875,148.44991629464286
2023-09-13,19989.5,20096.900390625,19944.099609375,20070.0,251400,19528.42509765625,258.3911395792871,20045.207376814826,19011.642818497676,17688.873085766623,19734.27725371733,19598.75305421473,135.52419950260082,61.782799445215076,80.54007528300964,95.44945923919029,93.57775062203928,152.80078125,103.701171875,49.099609375,143.97502790178572
2023-09-14,20127.94921875,20167.650390625,20043.44921875,20103.099609375,275100,19565.317578125,285.15528723006247,20135.628152585123,18995.007003664876,17694.601775737538,19791.01915458774,19636.112058300674,154.90709628706463,80.40765881358499,90.61022812744521,93.16199351165254,91.79982924319559,124.201171875,97.650390625,26.55078125,141.63225446428572
2023-09-15,20156.44921875,20222.44921875,20129.69921875,20192.349609375,438200,19609.4275390625,310.6955118362557,20230.81856273501,18988.03651538999,17703.959838005503,19852.762301478087,19677.314839861738,175.44746161634976,99.41561937413795,91.036286391744,96.9864192340409,95.1992906616279,92.75,119.349609375,26.599609375,141.78934151785714
2023-09-18,20155.94921875,20195.349609375,20115.69921875,20133.30078125,264900,19646.41259765625,327.23771400618625,20300.888025668624,18991.937169643876,17709.507115156575,19895.922067596843,19711.09157626087,184.8304913359716,116.49859376650468,85.86217954964644,91.07443511248864,93.74094928606068,79.650390625,3.0,76.650390625,142.34654017857142
